UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
213525.300,12,182.23,296.6,38°9.925542 N,122°27.672330 W,0,0,0,0,46.44,7.67,851799.000,1,840.700,29974.37,0.02,0.02,5.18,4.20782299486369,1000.00,0.100,0.09,500,13.5,0,0.129999995231628,255,96.00,7751,-50.00,13,255,2.40,-0.07,-0.07,182.10,4.15999984741211,119.00,0.0,99,204.800003051758,246.199996948242,60.34,34.81,1.88549399375916
213525.400,12,182.47,296.4,38°9.926754 N,122°27.675444 W,0,0,0,0,46.75,7.81,851899.000,1,840.800,29979.44,0.10,0.07,5.39,4.28118132545637,1000.00,0.100,0.09,500,13.5,0,0.180000007152557,255,96.00,7751,-50.00,13,255,2.40,-0.07,-0.07,182.30,4.3600001335144,119.00,0.0,99,204.800003051758,246.199996948242,63.24,34.81,2.61068391799927
213525.500,12,183.30,296.6,38°9.927990 N,122°27.678570 W,0,0,0,0,47.04,7.96,851999.000,1,840.900,29984.52,-0.13,0.23,5.60,4.34040185269038,1000.00,0.100,0.16,500,13.5,0,0.200000002980232,255,96.00,7832,-50.00,13,255,2.30,-0.07,-0.07,182.80,4.86999988555908,119.00,2.0,98,204.800003051758,246.199996948242,70.63,33.36,2.90075993537903
213525.600,12,182.40,296.3,38°9.929190 N,122°27.681678 W,0,0,0,0,47.31,8.06,852099.000,1,841.000,29989.60,0.26,-0.26,5.82,4.42110110856479,1000.00,0.100,0.07,500,13.5,0,2.55999994277954,255,96.00,7445,-50.00,13,255,2.40,-0.03,-0.10,183.40,4.53000020980835,119.00,4.0,0,204.800003051758,246.199996948242,65.70,34.81,37.1297302246094
213525.700,12,181.71,296.4,38°9.930402 N,122°27.684768 W,0,0,0,0,47.59,8.14,852199.000,1,841.100,29994.66,-0.13,-0.20,6.04,4.47756265615885,1000.00,0.100,0.12,500,13.5,1,20.2299995422363,255,96.00,7562,-50.00,13,255,2.30,-0.03,-0.10,183.30,4.51000022888184,120.00,2.0,0,204.800003051758,248,65.41,33.36,293.411895751953
213525.800,12,180.78,296.5,38°9.931608 N,122°27.687840 W,0,0,0,0,47.85,8.21,852299.000,1,841.200,29999.69,-0.01,-0.26,6.26,4.54037548816781,1000.00,0.100,0.19,500,13.5,1,39.25,255,96.00,7481,-50.00,13,255,2.30,-0.03,-0.10,182.20,4.57000017166138,120.00,-1024.0,0,204.800003051758,248,66.28,33.36,569.274108886719
213525.900,12,177.57,296.4,38°9.932778 N,122°27.690840 W,0,0,0,0,48.08,8.21,852399.000,1,841.300,30004.67,0.04,-0.91,6.49,4.62229830943719,1000.00,0.100,0.55,500,13.5,1,44.1199989318848,255,96.00,7481,-50.00,13,255,2.30,0.07,-1.35,180.50,3.76999998092651,120.00,4.0,0,204.800003051758,248,54.68,33.36,639.907592773438
213526.000,12,174.08,296.5,38°9.933930 N,122°27.693768 W,0,0,0,0,48.37,8.32,852499.000,1,841.400,30009.55,-0.07,-0.99,6.71,4.77705908709688,1000.00,0.100,0.77,500,13.5,1,51.2799987792969,255,96.00,7302,-50.00,13,255,2.20,0.07,-1.35,177.50,3.70000004768372,120.00,3.0,0,204.800003051758,248,53.66,31.91,743.754821777344
213526.100,12,170.44,296.5,38°9.935052 N,122°27.696630 W,0,0,0,0,48.63,8.39,852599.000,1,841.500,30014.34,0.01,-1.03,6.94,4.92143770755348,1000.00,0.100,0.90,500,13.5,1,55.0299987792969,255,96.00,6771,-50.00,13,255,2.10,0.07,-1.35,174.00,4.15000009536743,120.00,3.0,0,204.800003051758,248,60.19,30.46,798.144104003906
213526.200,12,166.12,296.4,38°9.936138 N,122°27.699414 W,0,0,0,0,48.88,8.42,852699.000,1,841.600,30019.01,0.05,-1.22,7.17,5.0710940415849,1000.00,0.100,1.06,500,13.5,1,60.060001373291,255,96.00,6652,-50.00,13,255,2.10,0.07,-1.35,170.30,3.98000001907349,120.00,2.0,0,204.800003051758,248,57.73,30.46,871.098205566406
213526.300,12,161.94,296.2,38°9.937188 N,122°27.702132 W,0,0,0,0,49.13,8.46,852799.000,1,841.700,30023.57,0.14,-1.18,7.40,5.22431839935777,1000.00,0.100,1.12,500,13.5,1,59.9300003051758,255,96.00,6556,-50.00,13,255,2.00,0.07,-1.35,165.70,3.70000004768372,120.00,-1024.0,0,204.800003051758,248,53.66,29.01,869.212707519531
213526.400,12,158.18,296.3,38°9.938226 N,122°27.704790 W,0,0,0,0,49.37,8.46,852899.000,1,841.800,30028.01,-0.07,-1.06,7.63,5.34833733721077,1000.00,0.100,1.09,500,13.5,1,72.6800003051758,255,96.00,5988,-50.00,13,255,1.90,0.01,-1.28,161.30,3.86999988555908,120.00,-1024.0,0,204.800003051758,248,56.13,27.56,1054.13598632813
213526.500,12,153.48,296.2,38°9.939216 N,122°27.707358 W,0,0,0,0,49.54,8.39,852999.000,1,841.900,30032.34,0.07,-1.33,7.87,5.46513597685722,1000.00,0.100,1.21,500,13.3999996185303,1,72.9300003051758,255,96.00,5988,-50.00,13,255,1.90,0.01,-1.28,157.50,3.6800000667572,120.00,-1024.0,0,204.800003051758,248,53.37,27.56,1057.76196289063
213526.600,12,149.80,296.2,38°9.940194 N,122°27.709872 W,0,0,0,0,49.73,8.32,853099.000,1,842.000,30036.55,0.03,-1.04,8.10,5.55140186915888,1000.00,0.100,1.13,500,13.3999996185303,1,69.870002746582,255,96.00,5955,-50.00,13,255,1.90,0.01,-1.28,153.40,3.6800000667572,120.00,-1024.0,0,204.800003051758,248,53.37,27.56,1013.38000488281
213526.700,12,145.41,296.2,38°9.941142 N,122°27.712314 W,0,0,0,0,49.92,8.24,853199.000,1,842.100,30040.65,0.02,-1.24,8.33,5.66956426056338,1000.00,0.100,1.19,500,13.3999996185303,1,66.5,255,96.00,5955,-50.00,13,255,1.90,0.00,-1.34,149.60,3.59999990463257,120.00,-1024.0,0,204.800003051758,248,52.21,27.56,964.502685546875
213526.800,12,141.49,296.0,38°9.942054 N,122°27.714690 W,0,0,0,0,50.15,8.24,853299.000,1,842.200,30044.64,0.10,-1.11,8.56,5.82651900120856,1000.00,0.100,1.15,500,13.3999996185303,1,65.6800003051758,255,96.00,5730,-50.00,13,255,1.80,0.00,-1.34,145.40,3.49000000953674,120.00,-1024.0,0,204.800003051758,248,50.62,26.11,952.609619140625
213526.900,12,137.42,296.1,38°9.942948 N,122°27.717000 W,0,0,0,0,50.32,8.17,853399.000,1,842.300,30048.51,-0.02,-1.15,8.79,5.94660282485465,1000.00,0.100,1.15,500,13.3999996185303,1,67.370002746582,255,96.00,5348,-50.00,13,255,1.60,0.00,-1.34,141.60,3.20000004768372,120.00,-1024.0,0,204.800003051758,248,46.41,23.21,977.120910644531
213527.000,12,133.29,296.2,38°9.943818 N,122°27.719232 W,0,0,0,0,50.51,8.10,853499.000,1,842.400,30052.27,-0.08,-1.17,9.02,6.07715739087376,1000.00,0.100,1.16,500,13.3999996185303,1,64.620002746582,255,96.00,4983,-50.00,13,255,1.70,0.00,-1.34,137.30,3.45000004768372,120.00,-1024.0,66,204.800003051758,248,50.04,24.66,937.235473632813
213527.100,12,129.40,296.2,38°9.944658 N,122°27.721398 W,0,0,0,0,50.68,8.03,853599.000,1,842.500,30055.92,0.01,-1.10,9.25,6.20411443762655,1000.00,0.100,1.13,500,13.3999996185303,1,42.1800003051758,255,96.00,6327,-50.00,13,255,2.00,0.12,-1.22,133.30,3.85999989509583,120.00,-1024.0,9,204.800003051758,248,55.98,29.01,611.770324707031
213527.200,12,125.71,296.3,38°9.945480 N,122°27.723504 W,0,0,0,0,50.86,7.96,853699.000,1,842.600,30059.46,-0.08,-1.04,9.47,6.32875143184421,1000.00,0.100,1.09,500,13.3999996185303,1,39.310001373291,255,96.00,5866,-50.00,13,255,2.00,0.12,-1.22,129.70,3.92000007629395,120.00,-1024.0,9,204.800003051758,248,56.85,29.01,570.144287109375
213527.300,12,122.49,296.5,38°9.946296 N,122°27.725550 W,0,0,0,0,51.01,7.88,853799.000,1,842.700,30062.91,-0.15,-0.91,9.70,6.43623361144219,1000.00,0.100,1.00,500,13.3999996185303,1,36.4599990844727,255,96.00,5866,-50.00,13,255,1.80,0.12,-1.22,125.90,3.70000004768372,120.00,-1024.0,0,204.800003051758,248,53.66,26.11,528.808471679688
213527.400,12,119.86,297.1,38°9.947112 N,122°27.727554 W,0,0,0,0,51.19,7.85,853899.000,1,842.800,30066.28,-0.31,-0.75,9.92,6.54752965910797,1000.00,0.100,0.88,500,13.3999996185303,1,33.8699989318848,255,96.00,5928,-50.00,13,255,1.90,0.12,-1.22,122.90,4.19000005722046,120.00,-1024.0,0,204.800003051758,248,60.77,27.56,491.243713378906
213527.500,12,116.86,297.3,38°9.947910 N,122°27.729504 W,0,0,0,0,51.31,7.74,853999.000,1,842.900,30069.57,-0.12,-0.85,10.14,6.62313991596998,1000.00,0.100,0.87,500,13.3999996185303,1,34.75,255,96.00,5928,-50.00,13,255,1.90,0.40,-1.04,120.00,3.82999992370605,120.00,-1024.0,0,204.800003051758,248,55.55,27.56,504.006988525391
213527.600,12,113.34,298.0,38°9.948714 N,122°27.731364 W,0,0,0,0,51.28,7.42,854099.000,1,843.000,30072.76,-0.40,-1.00,10.36,6.5434331848061,655.24,0.100,0.94,500,13.3999996185303,1,35.3699989318848,255,96.00,6012,-50.00,13,255,2.00,0.40,-1.04,116.60,4.07000017166138,120.00,-1024.0,0,204.800003051758,248,59.03,29.01,512.999389648438
213527.700,12,110.53,299.1,38°9.949536 N,122°27.733164 W,0,0,0,0,51.30,7.20,854199.000,1,843.100,30075.87,-0.63,-0.80,10.57,6.51424538800474,415.72,0.100,0.90,500,13.3999996185303,1,27.7099990844727,255,96.00,6155,-50.00,13,255,1.90,0.40,-1.04,113.50,3.84999990463257,120.00,-1024.0,0,204.800003051758,248,55.84,27.56,401.900299072266
213527.800,12,108.48,300.4,38°9.950376 N,122°27.734922 W,0,0,0,0,51.37,7.06,854299.000,1,843.200,30078.91,-0.68,-0.58,10.77,6.50430486163603,284.91,0.100,0.80,500,13.3999996185303,1,26.5900001525879,255,96.00,5716,-50.00,13,255,1.90,0.40,-1.04,110.80,3.96000003814697,120.00,-1024.0,0,204.800003051758,248,57.44,27.56,385.656005859375
213527.900,12,106.15,301.5,38°9.951216 N,122°27.736620 W,0,0,0,0,51.44,6.91,854399.000,1,843.300,30081.89,-0.55,-0.66,10.98,6.51135624994112,229.28,0.100,0.79,500,13.5,1,26.5599994659424,255,96.00,5601,-50.00,13,255,1.80,0.40,-1.04,108.50,3.78999996185303,120.00,-1024.0,0,204.800003051758,248,54.97,26.11,385.220886230469
213528.000,12,103.55,302.9,38°9.952074 N,122°27.738240 W,0,0,0,0,51.52,6.80,854499.000,1,843.400,30084.81,-0.72,-0.74,11.18,6.57048496436642,182.86,0.100,0.84,500,13.5,1,29.7000007629395,255,96.00,5601,-50.00,13,255,1.80,0.76,-0.86,105.80,3.73000001907349,120.00,-1024.0,0,204.800003051758,248,54.10,26.11,430.762786865234
213528.100,12,100.99,304.6,38°9.952950 N,122°27.739788 W,0,0,0,0,51.58,6.66,854599.000,1,843.500,30087.65,-0.88,-0.73,11.37,6.59464704775673,149.02,0.100,0.90,500,13.5,1,23.3899993896484,255,96.00,5387,-50.00,13,255,1.80,0.76,-0.86,103.30,3.66000008583069,120.00,-1024.0,0,204.800003051758,248,53.08,26.11,339.243896484375
213528.200,12,98.97,306.1,38°9.953838 N,122°27.741276 W,0,0,0,0,51.63,6.52,854699.000,1,843.600,30090.43,-0.70,-0.57,11.56,6.5839463260852,125.68,0.100,0.86,500,13.3999996185303,1,20.0900001525879,255,96.00,5387,-50.00,13,255,1.70,0.76,-0.86,103.30,3.70000004768372,120.00,-1024.0,0,204.800003051758,248,53.66,24.66,291.381286621094
213528.300,12,97.19,307.3,38°9.954732 N,122°27.742716 W,0,0,0,0,51.64,6.30,854799.000,1,843.700,30093.15,-0.62,-0.50,11.75,6.48194828845699,115.82,0.100,0.81,500,13.3999996185303,1,19.2299995422363,255,96.00,5211,-50.00,13,255,1.70,1.04,-0.74,98.40,3.52999997138977,120.00,-1024.0,0,204.800003051758,248,51.20,24.66,278.908111572266
213528.400,12,93.97,309.8,38°9.955650 N,122°27.744036 W,0,0,0,0,51.65,6.05,854899.000,1,843.800,30095.80,-1.16,-0.91,11.93,6.43582267435674,97.90,0.100,1.02,500,13.3999996185303,1,20.7900009155273,255,96.00,5005,-50.00,13,255,1.70,1.04,-0.74,96.30,3.50999999046326,120.00,-1024.0,0,204.800003051758,248,50.91,24.66,301.533996582031
213528.500,12,91.29,311.4,38°9.956556 N,122°27.745302 W,0,0,0,0,51.70,5.90,854999.000,1,843.900,30098.38,-0.72,-0.76,12.11,6.46765624144164,92.24,0.100,1.03,500,13.5,1,15.0900001525879,255,96.00,5023,-50.00,13,255,1.70,1.04,-0.74,94.60,3.48000001907349,120.00,-1024.0,0,204.800003051758,248,50.47,24.66,218.8623046875
213528.600,12,90.31,313.3,38°9.957504 N,122°27.746526 W,0,0,0,0,51.70,5.69,855099.000,1,844.000,30100.90,-0.84,-0.28,12.28,6.29830583545565,84.75,0.100,0.89,500,13.5,1,15.6199998855591,255,96.00,4820,-50.00,13,255,1.70,1.04,-0.74,92.80,3.26999998092651,120.00,-1024.0,0,204.800003051758,248,47.43,24.66,226.549392700195
213528.700,12,89.01,316.6,38°9.958512 N,122°27.747648 W,0,0,0,0,51.78,5.62,855199.000,1,844.100,30103.39,-1.43,-0.37,12.45,6.30911991372144,72.31,0.100,0.97,500,13.5,1,16.2900009155273,255,96.00,4667,-50.00,13,255,1.70,1.20,-0.57,90.70,3.13000011444092,120.00,-1024.0,0,204.800003051758,248,45.40,24.66,236.266906738281
213528.800,12,87.52,317.9,38°9.959484 N,122°27.748734 W,0,0,0,0,51.83,5.47,855299.000,1,844.200,30105.84,-0.56,-0.42,12.61,6.25257095845331,73.68,0.100,0.91,500,13.5,1,14.460000038147,255,96.00,4667,-50.00,13,255,1.60,1.20,-0.57,89.00,3.16000008583069,119.00,-1024.0,0,204.800003051758,246.199996948242,45.83,23.21,209.724899291992
213528.900,12,84.60,321.5,38°9.960486 N,122°27.749670 W,0,0,0,0,51.89,5.33,855399.000,1,844.300,30108.23,-1.54,-0.83,12.77,6.29787234042553,60.89,0.100,1.14,500,13.5,1,14.3599996566772,255,96.00,4710,-50.00,13,255,1.60,1.20,-0.57,87.60,3.32999992370605,119.00,-1024.0,0,204.800003051758,246.199996948242,48.30,23.21,208.274597167969
213529.000,12,82.92,324.2,38°9.961494 N,122°27.750546 W,0,0,0,0,51.97,5.22,855499.000,1,844.400,30110.56,-1.08,-0.48,12.92,6.29560393173732,54.91,0.100,1.12,500,13.5,1,10.9499998092651,255,96.00,4547,-50.00,13,255,1.60,1.20,-0.57,85.10,3.09999990463257,119.00,-1024.0,0,204.800003051758,246.199996948242,44.96,23.21,158.816604614258
213529.100,12,81.87,326.9,38°9.962538 N,122°27.751350 W,0,0,0,0,52.04,5.08,855599.000,1,844.500,30112.85,-1.12,-0.30,13.07,6.19999755713256,53.34,0.100,1.09,500,13.5,1,0.28999999165535,255,96.00,4346,-50.00,13,255,1.60,1.20,-0.57,83.70,2.96000003814697,119.00,-1024.0,0,204.800003051758,246.199996948242,42.93,23.21,4.20610189437866
213529.200,12,81.38,329.8,38°9.963606 N,122°27.752088 W,0,0,0,0,52.12,5.00,855699.000,1,844.600,30115.12,-1.14,-0.14,13.22,6.14908206149082,49.44,0.100,1.07,500,13.5,1,0.129999995231628,255,96.00,4263,-50.00,13,255,1.60,1.04,-0.47,82.00,2.97000002861023,119.00,-1024.0,0,204.800003051758,246.199996948242,43.08,23.21,1.88549399375916
213529.300,12,79.92,332.9,38°9.964680 N,122°27.752736 W,0,0,0,0,52.22,4.93,855799.000,1,844.700,30117.36,-1.23,-0.41,13.36,6.17117117117117,45.49,0.100,1.13,500,13.5,0,0.259999990463257,255,96.00,4263,-50.00,13,255,1.60,1.04,-0.47,80.80,3.0699999332428,119.00,-1024.0,0,204.800003051758,246.199996948242,44.53,23.21,3.77098798751831
213529.400,12,79.28,336.5,38°9.965784 N,122°27.753294 W,0,0,0,0,52.30,4.86,855899.000,1,844.800,30119.57,-1.42,-0.18,13.50,6.12993958351727,44.25,0.100,1.17,500,13.5,0,0.230000004172325,255,96.00,4283,-50.00,13,255,1.60,1.04,-0.47,79.20,3.08999991416931,119.00,-1024.0,24,204.800003051758,246.199996948242,44.82,23.21,3.33587408065796
213529.500,12,78.31,339.0,38°9.966876 N,122°27.753792 W,0,0,0,0,52.31,4.68,855999.000,1,844.900,30121.76,-0.96,-0.28,13.64,5.97647719871787,41.23,0.100,1.14,500,13.5,0,0.150000005960464,255,96.00,4283,-50.00,13,255,1.60,1.26,-0.35,78.10,3.11999988555908,119.00,-1024.0,30,204.800003051758,246.199996948242,45.25,23.21,2.17557001113892
213529.600,12,77.04,343.2,38°9.967980 N,122°27.754164 W,0,0,0,0,52.35,4.57,856099.000,1,845.000,30123.91,-1.57,-0.36,13.78,5.93457943925234,39.70,0.100,1.24,500,13.5,0,0.129999995231628,255,96.00,4435,-50.00,13,255,1.60,1.26,-0.35,77.20,2.96000003814697,119.00,-1024.0,30,204.800003051758,246.199996948242,42.93,23.21,1.88549399375916
213529.700,12,76.05,346.6,38°9.969084 N,122°27.754458 W,0,0,0,0,52.32,4.36,856199.000,1,845.100,30126.04,-1.29,-0.28,13.91,5.72781065088757,37.80,0.100,1.25,500,13.5,0,0.219999998807907,255,96.00,4380,-50.00,13,255,1.60,1.26,-0.35,76.10,3.02999997138977,119.00,-1024.0,29,204.800003051758,246.199996948242,43.95,23.21,3.19083595275879
213529.800,12,75.85,350.3,38°9.970206 N,122°27.754662 W,0,0,0,0,52.32,4.18,856299.000,1,845.200,30128.15,-1.39,-0.06,14.04,5.50574833878283,36.21,0.100,1.26,500,13.5,0,0.180000007152557,255,96.00,4361,-50.00,13,255,1.60,1.26,-0.35,75.90,3.09999990463257,119.00,-1024.0,28,204.800003051758,246.199996948242,44.96,23.21,2.61068391799927
213529.900,12,75.24,353.0,38°9.971316 N,122°27.754806 W,0,0,0,0,52.32,4.00,856399.000,1,845.300,30130.25,-1.02,-0.17,14.16,5.311004784689,36.07,0.100,1.22,500,13.5,0,0.219999998807907,255,96.00,4435,-50.00,13,255,1.60,1.26,-0.35,75.40,2.9300000667572,119.00,-1024.0,24,204.800003051758,246.199996948242,42.50,23.21,3.19083595275879
213530.000,12,74.61,355.6,38°9.972420 N,122°27.754878 W,0,0,0,0,52.33,3.85,856499.000,1,845.400,30132.33,-0.95,-0.18,14.28,5.16312360936118,36.63,0.100,1.17,500,13.5,0,0.109999999403954,255,96.00,4435,-50.00,13,255,1.60,1.13,-0.19,75.30,3.02999997138977,119.00,-1024.0,0,204.800003051758,246.199996948242,43.95,23.21,1.59541797637939
213530.100,12,74.39,358.9,38°9.973524 N,122°27.754866 W,0,0,0,0,52.32,3.67,856599.000,1,845.500,30134.40,-1.22,-0.06,14.39,4.93588192596177,37.04,0.100,1.17,500,13.5,0,0.170000001788139,255,96.00,4228,-50.00,13,255,1.60,1.13,-0.19,75.30,2.97000002861023,119.00,-1024.0,0,204.800003051758,246.199996948242,43.08,23.21,2.46564602851868
213530.200,12,74.00,2.2,38°9.974622 N,122°27.754776 W,0,0,0,0,52.35,3.53,856699.000,1,845.600,30136.46,-1.22,-0.11,14.50,4.76769642422768,35.48,0.100,1.18,500,13.5,0,0.209999993443489,255,96.00,4188,-50.00,13,255,1.60,1.13,-0.19,75.40,3.01999998092651,119.00,-1024.0,8,204.800003051758,246.199996948242,43.80,23.21,3.0457980632782
213530.300,12,73.93,5.4,38°9.975720 N,122°27.754602 W,0,0,0,0,52.35,3.38,856799.000,1,845.700,30138.51,-1.16,-0.02,14.60,4.57730285405113,36.97,0.100,1.18,500,13.5,0,0.189999997615814,255,96.00,4151,-50.00,13,255,1.60,1.32,-0.38,74.40,3.09999990463257,119.00,-1024.0,36,204.800003051758,246.199996948242,44.96,23.21,2.75572204589844
213530.400,12,73.69,8.6,38°9.976812 N,122°27.754356 W,0,0,0,0,52.40,3.38,856899.000,1,845.800,30140.56,-1.16,-0.07,14.70,4.59233525132993,37.25,0.100,1.17,500,13.5,0,0.159999996423721,255,96.00,4193,-50.00,13,255,1.60,1.32,-0.38,73.70,3.03999996185303,119.00,-1024.0,36,204.800003051758,246.199996948242,44.09,23.21,2.32060790061951
213530.500,12,72.56,12.7,38°9.977856 N,122°27.754014 W,0,0,0,0,52.39,3.28,856999.000,1,845.900,30142.60,-1.48,-0.32,14.80,4.515008682709,35.99,0.100,1.25,500,13.5,0,0.150000005960464,255,96.00,4193,-50.00,13,255,1.50,1.32,-0.38,74.00,2.82999992370605,119.00,-1024.0,7,204.800003051758,246.199996948242,41.05,21.76,2.17557001113892
213530.600,12,72.69,16.0,38°9.978894 N,122°27.753582 W,0,0,0,0,52.35,3.06,857099.000,1,846.000,30144.61,-1.19,0.04,14.90,4.20977327756989,35.17,0.100,1.23,500,13.5,0,0.200000002980232,255,96.00,4105,-50.00,13,255,1.60,1.32,-0.38,73.60,3.05999994277954,119.00,-1024.0,23,204.800003051758,246.199996948242,44.38,23.21,2.90075993537903
213530.700,12,72.33,19.4,38°9.979896 N,122°27.753066 W,0,0,0,0,52.32,2.88,857199.000,1,846.100,30146.63,-1.22,-0.10,14.99,3.98186041367105,33.77,0.100,1.23,500,13.5,0,0.129999995231628,255,96.00,4365,-50.00,13,255,1.60,1.26,-0.20,72.60,2.99000000953674,119.00,-1024.0,52,204.800003051758,246.199996948242,43.37,23.21,1.88549399375916
213530.800,12,72.18,22.4,38°9.980868 N,122°27.752490 W,0,0,0,0,52.23,2.63,857299.000,1,846.200,30148.63,-1.05,-0.04,15.07,3.64089775561097,34.22,0.100,1.19,500,13.5,0,0.180000007152557,255,96.00,4365,-50.00,13,255,1.60,1.26,-0.20,72.50,2.94000005722046,119.00,-1024.0,52,204.800003051758,246.199996948242,42.64,23.21,2.61068391799927
213530.900,12,72.77,26.0,38°9.981822 N,122°27.751818 W,0,0,0,0,52.20,2.48,857399.000,1,846.300,30150.65,-1.28,0.17,15.16,3.41363530171644,34.18,0.100,1.21,500,13.5,0,0.159999996423721,255,96.00,4276,-50.00,13,255,1.60,1.26,-0.20,72.10,2.98000001907349,119.00,-1024.0,52,204.800003051758,246.199996948242,43.22,23.21,2.32060790061951
213531.000,12,73.03,31.2,38°9.982722 N,122°27.751020 W,0,0,0,0,52.35,2.63,857499.000,1,846.400,30152.67,-1.88,0.08,15.23,3.59837333808005,31.60,0.100,1.34,500,13.5,0,0.200000002980232,255,96.00,4315,-50.00,13,255,1.60,1.26,-0.20,72.60,3,119.00,-1024.0,55,204.800003051758,246.199996948242,43.51,23.21,2.90075993537903
213531.100,12,72.77,33.6,38°9.983610 N,122°27.750216 W,0,0,0,0,52.33,2.48,857599.000,1,846.500,30154.70,-0.89,-0.07,15.31,3.41330695028444,32.40,0.100,1.25,500,13.5,0,0.189999997615814,255,96.00,4380,-50.00,13,255,1.60,1.26,-0.20,73.30,3.17000007629395,119.00,-1024.0,55,204.800003051758,246.199996948242,45.98,23.21,2.75572204589844
213531.200,12,72.60,38.3,38°9.984420 N,122°27.749292 W,0,0,0,0,52.30,2.38,857699.000,1,846.600,30156.72,-1.66,-0.05,15.38,3.27281743298713,31.67,0.100,1.33,500,13.5,0,0.200000002980232,255,96.00,4375,-50.00,13,255,1.60,1.26,-0.02,73.40,2.9300000667572,119.00,-1024.0,55,204.800003051758,246.199996948242,42.50,23.21,2.90075993537903
213531.300,12,73.66,42.2,38°9.985212 N,122°27.748278 W,0,0,0,0,52.22,2.12,857799.000,1,846.700,30158.75,-1.42,0.30,15.45,2.88340143627058,31.40,0.100,1.36,500,13.5,0,0.280000001192093,255,96.00,4375,-50.00,13,255,1.60,1.26,-0.02,74.50,3.13000011444092,119.00,-1024.0,56,204.800003051758,246.199996948242,45.40,23.21,4.06106376647949
213531.400,12,74.90,45.8,38°9.985968 N,122°27.747198 W,0,0,0,0,52.23,2.02,857899.000,1,846.800,30160.81,-1.36,0.35,15.52,2.69166065849555,31.61,0.100,1.37,500,13.5,0,0.180000007152557,255,96.00,4445,-50.00,13,255,1.60,1.26,-0.02,75.10,3.02999997138977,119.00,-1024.0,65,204.800003051758,246.199996948242,43.95,23.21,2.61068391799927
213531.500,12,75.47,49.6,38°9.986676 N,122°27.746058 W,0,0,0,0,52.24,1.94,857999.000,1,846.900,30162.90,-1.41,0.16,15.58,2.57585795680403,30.87,0.100,1.38,500,13.5,0,0.150000005960464,255,96.00,4561,-50.00,13,255,1.60,1.28,0.01,75.90,3.15000009536743,119.00,-1024.0,72,204.800003051758,246.199996948242,45.69,23.21,2.17557001113892
213531.600,12,75.76,53.1,38°9.987330 N,122°27.744876 W,0,0,0,0,52.34,2.02,858099.000,1,847.000,30165.00,-1.28,0.08,15.64,2.66110509781145,31.15,0.100,1.36,500,13.5,0,0.129999995231628,255,96.00,4561,-50.00,13,255,1.60,1.28,0.01,76.00,3.13000011444092,119.00,-1024.0,74,204.800003051758,246.199996948242,45.40,23.21,1.88549399375916
213531.700,12,77.10,56.5,38°9.987942 N,122°27.743604 W,0,0,0,0,52.30,1.87,858199.000,1,847.100,30167.12,-1.32,0.38,15.70,2.42807854937871,33.88,0.100,1.37,500,13.5,0,0.170000001788139,255,96.00,4550,-50.00,13,255,1.60,1.28,0.01,77.00,3.28999996185303,119.00,-1024.0,74,204.800003051758,246.199996948242,47.72,23.21,2.46564602851868
213531.800,12,77.88,59.2,38°9.988524 N,122°27.742302 W,0,0,0,0,52.26,1.73,858299.000,1,847.200,30169.28,-1.05,0.22,15.75,2.21882664132821,33.88,0.100,1.31,500,13.5,0,0.170000001788139,255,96.70,4625,-50.00,13,255,1.60,1.28,0.01,77.60,3.22000002861023,119.00,-1024.0,92,206.059997558594,246.199996948242,46.70,23.21,2.46564602851868
213531.900,12,79.57,62.2,38°9.989052 N,122°27.740922 W,0,0,0,0,52.22,1.58,858399.000,1,847.300,30171.46,-1.18,0.48,15.80,1.99067499465886,36.99,0.100,1.31,500,13.5,0,0.159999996423721,255,96.70,4788,-50.00,13,255,1.70,1.28,0.01,78.90,3.21000003814697,119.00,-1024.0,99,206.059997558594,246.199996948242,46.56,24.66,2.32060790061951
213532.000,12,80.98,64.9,38°9.989550 N,122°27.739494 W,0,0,0,0,52.18,1.44,858499.000,1,847.400,30173.69,-1.06,0.40,15.85,1.77826076218232,39.70,0.100,1.28,500,13.5,0,0.180000007152557,255,96.70,4851,-50.00,13,255,1.70,0.99,0.12,80.30,3.40000009536743,119.00,-1024.0,99,206.059997558594,246.199996948242,49.31,24.66,2.61068391799927
